ContractNumber|PlanID|SSAStateCountyCode|FIPSStateCountyCode|State|County|Enrollment|EnrollmentSerial|id|ContractNumber:1|PlanID:1|OrganizationType|PlanType|OffersPartD|SNPPlan|EGHP|OrganizationName|OrganizationMarketingName|PlanName|ParentOrganization|ContractEffectiveDate|ContractSerial|id:1
H6202|802|3090|04019|AZ|Pima|0|2066509|H6202 - 802|H6202|802|Local CCP|Local PPO|Yes|No|Yes|NEXTBLUE OF NORTH DAKOTA INSURANCE COMPANY|NextBlue of North Dakota|NextBlue of North Dakota Group PPO (PPO)|Blue Cross Blue Shield of Michigan Mutual Ins. Co.|01/01/2021|5451|H6202 - 802
H6202|803|3090|04019|AZ|Pima|0|2069768|H6202 - 803|H6202|803|Local CCP|Local PPO|Yes|No|Yes|NEXTBLUE OF NORTH DAKOTA INSURANCE COMPANY|NextBlue of North Dakota|NextBlue of North Dakota Group PPO (PPO)|Blue Cross Blue Shield of Michigan Mutual Ins. Co.|01/01/2021|5452|H6202 - 803
H6202|804|3090|04019|AZ|Pima|0|2073027|H6202 - 804|H6202|804|Local CCP|Local PPO|No|No|Yes|NEXTBLUE OF NORTH DAKOTA INSURANCE COMPANY|NextBlue of North Dakota|NextBlue of North Dakota Group PPO (PPO)|Blue Cross Blue Shield of Michigan Mutual Ins. Co.|01/01/2021|5453|H6202 - 804
H6328|801|3090|04019|AZ|Pima|0|2076917|H6328 - 801|H6328|801|Local CCP|Local PPO|Yes|No|Yes|CARE N' CARE INSURANCE COMPANY, INC.|Care N' Care Insurance Company|Care N' Care Choice CY - MAPD (PPO)|Texas Health Resources|01/01/2009|5479|H6328 - 801
H6328|802|3090|04019|AZ|Pima|0|2080058|H6328 - 802|H6328|802|Local CCP|Local PPO|Yes|No|Yes|CARE N' CARE INSURANCE COMPANY, INC.|Care N' Care Insurance Company|Care N' Care Choice NCY - MAPD (PPO)|Texas Health Resources|01/01/2009|5480|H6328 - 802
H6328|803|3090|04019|AZ|Pima|0|2083199|H6328 - 803|H6328|803|Local CCP|Local PPO|No|No|Yes|CARE N' CARE INSURANCE COMPANY, INC.|Care N' Care Insurance Company|Care N' Care Choice CY - MA-Only (PPO)|Texas Health Resources|01/01/2009|5481|H6328 - 803
H6328|804|3090|04019|AZ|Pima|0|2086340|H6328 - 804|H6328|804|Local CCP|Local PPO|No|No|Yes|CARE N' CARE INSURANCE COMPANY, INC.|Care N' Care Insurance Company|Care N' Care Choice NCY - MA-Only (PPO)|Texas Health Resources|01/01/2009|5482|H6328 - 804
H6453|801|3090|04019|AZ|Pima|0|2090600|H6453 - 801|H6453|801|Local CCP|HMO/HMOPOS|Yes|No|Yes|HMO LOUISIANA, INC.|Blue Cross and Blue Shield of Louisiana HMO|Blue Advantage (HMO)|Louisiana Health Service & Indemnity Company|01/01/2016|5531|H6453 - 801
H6453|802|3090|04019|AZ|Pima|0|2093859|H6453 - 802|H6453|802|Local CCP|HMO/HMOPOS|Yes|No|Yes|HMO LOUISIANA, INC.|Blue Cross and Blue Shield of Louisiana HMO|Blue Advantage (HMO)|Louisiana Health Service & Indemnity Company|01/01/2016|5532|H6453 - 802
H6453|803|3090|04019|AZ|Pima|0|2097118|H6453 - 803|H6453|803|Local CCP|HMO/HMOPOS|No|No|Yes|HMO LOUISIANA, INC.|Blue Cross and Blue Shield of Louisiana HMO|Blue Advantage (HMO)|Louisiana Health Service & Indemnity Company|01/01/2016|5533|H6453 - 803
H6502|801|3090|04019|AZ|Pima|0|2100474|H6502 - 801|H6502|801|Local CCP|Local PPO|No|No|Yes|MISSOURI VALLEY LIFE AND HEALTH INSURANCE COMPANY|Blue Medicare Advantage|Blue Medicare Advantage Employer Group MA-CY (PPO)|Blue Cross and Blue Shield of Kansas City|01/01/2018|5538|H6502 - 801
H6502|802|3090|04019|AZ|Pima|0|2103693|H6502 - 802|H6502|802|Local CCP|Local PPO|Yes|No|Yes|MISSOURI VALLEY LIFE AND HEALTH INSURANCE COMPANY|Blue Medicare Advantage|Blue Medicare Advantage Employer Group MAPD - CY (PPO)|Blue Cross and Blue Shield of Kansas City|01/01/2018|5539|H6502 - 802
H6502|803|3090|04019|AZ|Pima|0|2106913|H6502 - 803|H6502|803|Local CCP|Local PPO|Yes|No|Yes|MISSOURI VALLEY LIFE AND HEALTH INSURANCE COMPANY|Blue Medicare Advantage|Blue Medicare Advantage Employer Group MAPD - BY (PPO)|Blue Cross and Blue Shield of Kansas City|01/01/2018|5540|H6502 - 803
H6723|801|3090|04019|AZ|Pima|0|2115466|H6723 - 801|H6723|801|Local CCP|HMO/HMOPOS|Yes|No|Yes|MEDICAL MUTUAL OF OHIO|Medical Mutual of Ohio|MedMutual Advantage EGWP (Calendar Year) (HMO)|MEDICAL MUTUAL OF OHIO|01/01/2016|5646|H6723 - 801
H6723|802|3090|04019|AZ|Pima|0|2118725|H6723 - 802|H6723|802|Local CCP|HMO/HMOPOS|Yes|No|Yes|MEDICAL MUTUAL OF OHIO|Medical Mutual of Ohio|MedMutual Advantage EGWP (Non-Calendar Year) (HMO)|MEDICAL MUTUAL OF OHIO|01/01/2016|5647|H6723 - 802
H6723|803|3090|04019|AZ|Pima|0|2121984|H6723 - 803|H6723|803|Local CCP|HMO/HMOPOS|No|No|Yes|MEDICAL MUTUAL OF OHIO|Medical Mutual of Ohio|MedMutual Advantage EGWP (MA-Only) (HMO)|MEDICAL MUTUAL OF OHIO|01/01/2016|5648|H6723 - 803
H6898|801|3090|04019|AZ|Pima|0|2126147|H6898 - 801|H6898|801|Local CCP|Local PPO|Yes|No|Yes|VERMONT BLUE ADVANTAGE, INC.|Vermont Blue Advantage|Vermont Blue Advantage Group PPO (PPO)|Blue Cross Blue Shield of Michigan Mutual Ins. Co.|01/01/2021|5693|H6898 - 801
H6898|802|3090|04019|AZ|Pima|0|2129406|H6898 - 802|H6898|802|Local CCP|Local PPO|Yes|No|Yes|VERMONT BLUE ADVANTAGE, INC.|Vermont Blue Advantage|Vermont Blue Advantage Group PPO (PPO)|Blue Cross Blue Shield of Michigan Mutual Ins. Co.|01/01/2021|5694|H6898 - 802
H6898|804|3090|04019|AZ|Pima|0|2135924|H6898 - 804|H6898|804|Local CCP|Local PPO|No|No|Yes|VERMONT BLUE ADVANTAGE, INC.|Vermont Blue Advantage|Vermont Blue Advantage Group PPO (PPO)|Blue Cross Blue Shield of Michigan Mutual Ins. Co.|01/01/2021|5696|H6898 - 804
H7063|801|3090|04019|AZ|Pima|0|2139636|H7063 - 801|H7063|801|Local CCP|Local PPO|Yes|No|Yes|BLUECROSS BLUESHIELD KANSAS SOLUTIONS, INC.|Blue Cross and Blue Shield of Kansas|MAPD Group Plan Calendar Year (PPO)|Blue Cross Blue Shield of Kansas|01/01/2020|5738|H7063 - 801
H7063|802|3090|04019|AZ|Pima|0|2142895|H7063 - 802|H7063|802|Local CCP|Local PPO|Yes|No|Yes|BLUECROSS BLUESHIELD KANSAS SOLUTIONS, INC.|Blue Cross and Blue Shield of Kansas|MAPD Group Plan Calendar Year (PPO)|Blue Cross Blue Shield of Kansas|01/01/2020|5739|H7063 - 802
H7149|801|3090|04019|AZ|Pima|0|2146773|H7149 - 801|H7149|801|Local CCP|HMO/HMOPOS|No|No|Yes|AETNA HEALTH INC. (PA)|Aetna Medicare|Aetna Medicare Plan (HMO)|CVS Health Corporation|01/01/2008|5763|H7149 - 801
H7149|802|3090|04019|AZ|Pima|0|2149914|H7149 - 802|H7149|802|Local CCP|HMO/HMOPOS|Yes|No|Yes|AETNA HEALTH INC. (PA)|Aetna Medicare|Aetna Medicare Plan w/Rx (HMO)|CVS Health Corporation|01/01/2008|5764|H7149 - 802
H7165|805|3090|04019|AZ|Pima|0|2153278|H7165 - 805|H7165|805|Local CCP|HMO/HMOPOS|Yes|No|Yes|BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA|Blue Cross Blue Shield of South Carolina|BlueCross MAPD Calendar Year (HMO)|BlueCross BlueShield of South Carolina (BCBSSC)|01/01/2018|5774|H7165 - 805
H7165|806|3090|04019|AZ|Pima|0|2156419|H7165 - 806|H7165|806|Local CCP|HMO/HMOPOS|Yes|No|Yes|BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA|Blue Cross Blue Shield of South Carolina|BlueCross MAPD Non-Calendar Year (HMO)|BlueCross BlueShield of South Carolina (BCBSSC)|01/01/2018|5775|H7165 - 806
H7301|801|3090|04019|AZ|Pima|0|2161941|H7301 - 801|H7301|801|Local CCP|Local PPO|Yes|No|Yes|COVENTRY HEALTH CARE OF ILLINOIS, INC.|Aetna Medicare|Aetna Medicare Plan w/Rx (PPO)|CVS Health Corporation|01/01/2008|5820|H7301 - 801
H7301|803|3090|04019|AZ|Pima|0|2165082|H7301 - 803|H7301|803|Local CCP|Local PPO|No|No|Yes|COVENTRY HEALTH CARE OF ILLINOIS, INC.|Aetna Medicare|Aetna Medicare Plan (PPO)|CVS Health Corporation|01/01/2008|5821|H7301 - 803
H7379|801|3090|04019|AZ|Pima|0|2168615|H7379 - 801|H7379|801|Local CCP|Local PPO|Yes|No|Yes|CAREFIRST ADVANTAGE PPO, INC.|CareFirst BlueCross BlueShield Medicare Advantage|CareFirst BlueCross BlueShield Group Advantage (PPO)|CareFirst, Inc.|01/01/2022|5846|H7379 - 801
H7379|802|3090|04019|AZ|Pima|0|2171835|H7379 - 802|H7379|802|Local CCP|Local PPO|No|No|Yes|CAREFIRST ADVANTAGE PPO, INC.|CareFirst BlueCross BlueShield Medicare Advantage|CareFirst BlueCross BlueShield Group Advantage (PPO)|CareFirst, Inc.|01/01/2022|5847|H7379 - 802
H7379|803|3090|04019|AZ|Pima|0|2175055|H7379 - 803|H7379|803|Local CCP|Local PPO|Yes|No|Yes|CAREFIRST ADVANTAGE PPO, INC.|CareFirst BlueCross BlueShield Medicare Advantage|CareFirst BlueCross BlueShield Group Advantage (PPO)|CareFirst, Inc.|01/01/2022|5848|H7379 - 803
H7379|804|3090|04019|AZ|Pima|0|2178275|H7379 - 804|H7379|804|Local CCP|Local PPO|No|No|Yes|CAREFIRST ADVANTAGE PPO, INC.|CareFirst BlueCross BlueShield Medicare Advantage|CareFirst BlueCross BlueShield Group Advantage (PPO)|CareFirst, Inc.|01/01/2022|5849|H7379 - 804
H7617|801|3090|04019|AZ|Pima|0|2184041|H7617 - 801|H7617|801|Local CCP|Local PPO|Yes|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5921|H7617 - 801
H7617|802|3090|04019|AZ|Pima|0|2185883|H7617 - 802|H7617|802|Local CCP|Local PPO|No|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5922|H7617 - 802
H7617|803|3090|04019|AZ|Pima|0|2187717|H7617 - 803|H7617|803|Local CCP|Local PPO|Yes|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5923|H7617 - 803
H7617|804|3090|04019|AZ|Pima|0|2189548|H7617 - 804|H7617|804|Local CCP|Local PPO|No|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5924|H7617 - 804
H7617|805|3090|04019|AZ|Pima|0|2191379|H7617 - 805|H7617|805|Local CCP|Local PPO|Yes|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5925|H7617 - 805
H7617|806|3090|04019|AZ|Pima|0|2193210|H7617 - 806|H7617|806|Local CCP|Local PPO|No|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5926|H7617 - 806
H7617|807|3090|04019|AZ|Pima|0|2195041|H7617 - 807|H7617|807|Local CCP|Local PPO|Yes|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5927|H7617 - 807
H7617|808|3090|04019|AZ|Pima|0|2196872|H7617 - 808|H7617|808|Local CCP|Local PPO|No|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5928|H7617 - 808
H7617|809|3090|04019|AZ|Pima|0|2198703|H7617 - 809|H7617|809|Local CCP|Local PPO|Yes|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5929|H7617 - 809
H7617|810|3090|04019|AZ|Pima|0|2200534|H7617 - 810|H7617|810|Local CCP|Local PPO|No|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5930|H7617 - 810
H7617|811|3090|04019|AZ|Pima|0|2202365|H7617 - 811|H7617|811|Local CCP|Local PPO|Yes|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5931|H7617 - 811
H7617|812|3090|04019|AZ|Pima|0|2204196|H7617 - 812|H7617|812|Local CCP|Local PPO|No|No|Yes|EMPHESYS INSURANCE COMPANY|Humana|Humana Medicare Employer (PPO)|Humana Inc.|01/01/2020|5932|H7617 - 812
H7728|801|3090|04019|AZ|Pima|0|2207307|H7728 - 801|H7728|801|Local CCP|Local PPO|Yes|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5970|H7728 - 801
H7728|802|3090|04019|AZ|Pima|0|2210566|H7728 - 802|H7728|802|Local CCP|Local PPO|No|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5971|H7728 - 802
H7728|803|3090|04019|AZ|Pima|0|2213825|H7728 - 803|H7728|803|Local CCP|Local PPO|Yes|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5972|H7728 - 803
H7728|804|3090|04019|AZ|Pima|0|2217084|H7728 - 804|H7728|804|Local CCP|Local PPO|Yes|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5973|H7728 - 804
H7728|805|3090|04019|AZ|Pima|0|2220343|H7728 - 805|H7728|805|Local CCP|Local PPO|No|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5974|H7728 - 805
H7728|806|3090|04019|AZ|Pima|0|2223602|H7728 - 806|H7728|806|Local CCP|Local PPO|Yes|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5975|H7728 - 806
H7728|807|3090|04019|AZ|Pima|0|2226861|H7728 - 807|H7728|807|Local CCP|Local PPO|Yes|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5976|H7728 - 807
H7728|808|3090|04019|AZ|Pima|0|2230120|H7728 - 808|H7728|808|Local CCP|Local PPO|No|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5977|H7728 - 808
H7728|809|3090|04019|AZ|Pima|0|2233379|H7728 - 809|H7728|809|Local CCP|Local PPO|No|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5978|H7728 - 809
H7728|810|3090|04019|AZ|Pima|0|2236638|H7728 - 810|H7728|810|Local CCP|Local PPO|Yes|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5979|H7728 - 810
H7728|811|3090|04019|AZ|Pima|0|2239897|H7728 - 811|H7728|811|Local CCP|Local PPO|No|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5980|H7728 - 811
H7728|812|3090|04019|AZ|Pima|0|2243156|H7728 - 812|H7728|812|Local CCP|Local PPO|No|No|Yes|ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.|Anthem Blue Cross and Blue Shield|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2013|5981|H7728 - 812
H7849|801|3090|04019|AZ|Pima|0|2247302|H7849 - 801|H7849|801|Local CCP|Local PPO|Yes|No|Yes|CIGNA HEALTH AND LIFE INSURANCE COMPANY|Cigna|Cigna True Choice Medicare (PPO)|CIGNA|01/01/2020|6049|H7849 - 801
H7849|803|3090|04019|AZ|Pima|0|2247616|H7849 - 803|H7849|803|Local CCP|Local PPO|Yes|No|Yes|CIGNA HEALTH AND LIFE INSURANCE COMPANY|Cigna|Cigna True Choice Medicare (PPO)|CIGNA|01/01/2020|6051|H7849 - 803
H7849|817|3090|04019|AZ|Pima|0|2249730|H7849 - 817|H7849|817|Local CCP|Local PPO|Yes|No|Yes|CIGNA HEALTH AND LIFE INSURANCE COMPANY|Cigna|Cigna True Choice Medicare (PPO)|CIGNA|01/01/2020|6065|H7849 - 817
H7849|818|3090|04019|AZ|Pima|0|2252989|H7849 - 818|H7849|818|Local CCP|Local PPO|No|No|Yes|CIGNA HEALTH AND LIFE INSURANCE COMPANY|Cigna|Cigna True Choice Core Medicare (PPO)|CIGNA|01/01/2020|6066|H7849 - 818
H7917|801|3090|04019|AZ|Pima|0|2258343|H7917 - 801|H7917|801|Local CCP|Local PPO|Yes|No|Yes|BLUECROSS BLUESHIELD OF TENNESSEE, INC.|BlueCross BlueShield of Tennessee|BlueAdvantage Plus (PPO)|BlueCross BlueShield of Tennessee|01/01/2008|6107|H7917 - 801
H7917|802|3090|04019|AZ|Pima|0|2261562|H7917 - 802|H7917|802|Local CCP|Local PPO|Yes|No|Yes|BLUECROSS BLUESHIELD OF TENNESSEE, INC.|BlueCross BlueShield of Tennessee|BlueAdvantage Plus (PPO)|BlueCross BlueShield of Tennessee|01/01/2008|6108|H7917 - 802
H7917|803|3090|04019|AZ|Pima|0|2264781|H7917 - 803|H7917|803|Local CCP|Local PPO|No|No|Yes|BLUECROSS BLUESHIELD OF TENNESSEE, INC.|BlueCross BlueShield of Tennessee|BlueAdvantage Plus (PPO)|BlueCross BlueShield of Tennessee|01/01/2008|6109|H7917 - 803
H7971|801|3090|04019|AZ|Pima|0|2268048|H7971 - 801|H7971|801|Local CCP|Local PPO|No|No|Yes|HORIZON INSURANCE COMPANY|Horizon Blue Cross Blue Shield of New Jersey|Horizon Medicare Blue Group (PPO)|Horizon Healthcare Services, Inc.|01/01/2013|6114|H7971 - 801
H7971|802|3090|04019|AZ|Pima|0|2271267|H7971 - 802|H7971|802|Local CCP|Local PPO|Yes|No|Yes|HORIZON INSURANCE COMPANY|Horizon Blue Cross Blue Shield of New Jersey|Horizon Medicare Blue Group w/Rx (PPO)|Horizon Healthcare Services, Inc.|01/01/2013|6115|H7971 - 802
H7971|807|3090|04019|AZ|Pima|0|2274486|H7971 - 807|H7971|807|Local CCP|Local PPO|Yes|No|Yes|HORIZON INSURANCE COMPANY|Horizon Blue Cross Blue Shield of New Jersey|Horizon Medicare Blue Group w/Rx Ideal (PPO)|Horizon Healthcare Services, Inc.|01/01/2013|6116|H7971 - 807
H7971|808|3090|04019|AZ|Pima|0|2277705|H7971 - 808|H7971|808|Local CCP|Local PPO|Yes|No|Yes|HORIZON INSURANCE COMPANY|Horizon Blue Cross Blue Shield of New Jersey|Horizon Medicare Blue Group w/Rx Complete (PPO)|Horizon Healthcare Services, Inc.|01/01/2013|6117|H7971 - 808
H8003|801|3090|04019|AZ|Pima|0|2281123|H8003 - 801|H8003|801|Local CCP|Local PPO|Yes|No|Yes|BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA|Blue Cross Blue Shield of South Carolina|BlueCross MAPD Calendar Year Group (PPO)|BlueCross BlueShield of South Carolina (BCBSSC)|01/01/2018|6130|H8003 - 801
H8003|802|3090|04019|AZ|Pima|0|2284264|H8003 - 802|H8003|802|Local CCP|Local PPO|Yes|No|Yes|BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA|Blue Cross Blue Shield of South Carolina|BlueCross MAPD Non-calendar Year Group (PPO)|BlueCross BlueShield of South Carolina (BCBSSC)|01/01/2018|6131|H8003 - 802
H8003|803|3090|04019|AZ|Pima|0|2287405|H8003 - 803|H8003|803|Local CCP|Local PPO|No|No|Yes|BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA|Blue Cross Blue Shield of South Carolina|BlueCross MA Only Calendar Year Group (PPO)|BlueCross BlueShield of South Carolina (BCBSSC)|01/01/2018|6132|H8003 - 803
H8003|804|3090|04019|AZ|Pima|0|2290546|H8003 - 804|H8003|804|Local CCP|Local PPO|No|No|Yes|BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA|Blue Cross Blue Shield of South Carolina|BlueCross MA Only Non-calendar Year Group (PPO)|BlueCross BlueShield of South Carolina (BCBSSC)|01/01/2018|6133|H8003 - 804
H8181|801|3090|04019|AZ|Pima|0|2299931|H8181 - 801|H8181|801|Local CCP|Local PPO|Yes|No|Yes|SAPPHIRE EDGE, INC.|Blue Cross and Blue Shield of Nebraska|BCBSNE Employer Group PPO Rx CY (PPO)|Blue Cross Blue Shield of Nebraska|01/01/2020|6233|H8181 - 801
H8181|802|3090|04019|AZ|Pima|0|2303072|H8181 - 802|H8181|802|Local CCP|Local PPO|No|No|Yes|SAPPHIRE EDGE, INC.|Blue Cross and Blue Shield of Nebraska|BCBSNE Employer Group PPO CY (PPO)|Blue Cross Blue Shield of Nebraska|01/01/2020|6234|H8181 - 802
H8181|803|3090|04019|AZ|Pima|0|2306213|H8181 - 803|H8181|803|Local CCP|Local PPO|Yes|No|Yes|SAPPHIRE EDGE, INC.|Blue Cross and Blue Shield of Nebraska|BCBSNE Employer Group PPO Rx CY (PPO)|Blue Cross Blue Shield of Nebraska|01/01/2020|6235|H8181 - 803
H8181|804|3090|04019|AZ|Pima|0|2309354|H8181 - 804|H8181|804|Local CCP|Local PPO|Yes|No|Yes|SAPPHIRE EDGE, INC.|Blue Cross and Blue Shield of Nebraska|BCBSNE Employer Group PPO Rx CY (PPO)|Blue Cross Blue Shield of Nebraska|01/01/2020|6236|H8181 - 804
H8332|801|3090|04019|AZ|Pima|0|2313577|H8332 - 801|H8332|801|Local CCP|HMO/HMOPOS|No|No|Yes|AETNA BETTER HEALTH OF KANSAS, INC.|Aetna Medicare|Aetna Medicare Plan (HMO)|CVS Health Corporation|01/01/2021|6263|H8332 - 801
H8332|802|3090|04019|AZ|Pima|0|2316718|H8332 - 802|H8332|802|Local CCP|HMO/HMOPOS|Yes|No|Yes|AETNA BETTER HEALTH OF KANSAS, INC.|Aetna Medicare|Aetna Medicare Plan w/Rx (HMO)|CVS Health Corporation|01/01/2021|6264|H8332 - 802
H8552|801|3090|04019|AZ|Pima|0|2321357|H8552 - 801|H8552|801|Local CCP|Local PPO|Yes|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6319|H8552 - 801
H8552|802|3090|04019|AZ|Pima|0|2324616|H8552 - 802|H8552|802|Local CCP|Local PPO|No|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6320|H8552 - 802
H8552|803|3090|04019|AZ|Pima|0|2327875|H8552 - 803|H8552|803|Local CCP|Local PPO|Yes|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6321|H8552 - 803
H8552|805|3090|04019|AZ|Pima|0|2331134|H8552 - 805|H8552|805|Local CCP|Local PPO|Yes|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6322|H8552 - 805
H8552|806|3090|04019|AZ|Pima|0|2334393|H8552 - 806|H8552|806|Local CCP|Local PPO|No|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6323|H8552 - 806
H8552|807|3090|04019|AZ|Pima|0|2337652|H8552 - 807|H8552|807|Local CCP|Local PPO|Yes|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6324|H8552 - 807
H8552|808|3090|04019|AZ|Pima|0|2340911|H8552 - 808|H8552|808|Local CCP|Local PPO|No|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6325|H8552 - 808
H8552|809|3090|04019|AZ|Pima|0|2344170|H8552 - 809|H8552|809|Local CCP|Local PPO|No|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6326|H8552 - 809
H8552|810|3090|04019|AZ|Pima|0|2347429|H8552 - 810|H8552|810|Local CCP|Local PPO|Yes|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6327|H8552 - 810
H8552|811|3090|04019|AZ|Pima|0|2350688|H8552 - 811|H8552|811|Local CCP|Local PPO|Yes|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6328|H8552 - 811
H8552|812|3090|04019|AZ|Pima|0|2353947|H8552 - 812|H8552|812|Local CCP|Local PPO|No|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6329|H8552 - 812
H8552|813|3090|04019|AZ|Pima|0|2357206|H8552 - 813|H8552|813|Local CCP|Local PPO|No|No|Yes|ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY|Anthem Blue Cross Life and Health Insurance Co.|Anthem Medicare Preferred (PPO)|Anthem Inc.|01/01/2012|6330|H8552 - 813
H8578|801|3090|04019|AZ|Pima|0|2360538|H8578 - 801|H8578|801|Local CCP|HMO/HMOPOS|Yes|No|Yes|HEALTH NEW ENGLAND, INC.|Health New England Medicare Advantage Plans|Health New England Medicare Employer Group RX (HMO-POS)|Baystate Health, Inc.|01/01/2009|6341|H8578 - 801
